file,object,num_changes
stored_procedures_analysis_all_schemas.json,usp_ApplicationTimeFrame_Select,3
stored_procedures_analysis_all_schemas.json,usp_ArchiveConEdisonRawDataFile,17
stored_procedures_analysis_all_schemas.json,usp_ArchiveReport,1
stored_procedures_analysis_all_schemas.json,usp_BWT_Billing_Request,17
stored_procedures_analysis_all_schemas.json,usp_BillingPeriod_Select,2
stored_procedures_analysis_all_schemas.json,usp_BillingPeriods_ForAgencyUser,4
stored_procedures_analysis_all_schemas.json,usp_BudgetFacilitySurvey_GetFilteredSBMRList,4
stored_procedures_analysis_all_schemas.json,usp_BudgetFacilitySurvey_GetSurveyFacilityList,7
stored_procedures_analysis_all_schemas.json,usp_BudgetFacilitySurvey_GetSurveyRecordList,11
stored_procedures_analysis_all_schemas.json,usp_BudgetGetIntervalDemandSumAsUsedBG,5
stored_procedures_analysis_all_schemas.json,usp_CONED_HandleExchangeDataIssues,8
stored_procedures_analysis_all_schemas.json,usp_CRIS_AccountsWithCreditBalances,4
stored_procedures_analysis_all_schemas.json,usp_CRIS_AddCurrentPeriodTransactionNotReportedByNationalGrid,10
stored_procedures_analysis_all_schemas.json,usp_CRIS_ArchiveRawActualBillPreloadData,10
stored_procedures_analysis_all_schemas.json,usp_CRIS_ArchiveUploadData,5
stored_procedures_analysis_all_schemas.json,usp_CRIS_CorrectPartialCancelattionFromPriorPeriodMergedBill,9
stored_procedures_analysis_all_schemas.json,usp_CRIS_FindAccountBillingDetailByTransactionCount,1
stored_procedures_analysis_all_schemas.json,usp_CRIS_IdentifyAccountBillingNetZeroBilledTransactionsToExclude,5
stored_procedures_analysis_all_schemas.json,usp_CRIS_LoadCrisRawData,3
stored_procedures_analysis_all_schemas.json,usp_CRIS_MergeAccountBillingAdjustmentRecords,7
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessAccountBillingSetup,8
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessAccountBillingValidation,2
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessApplyMiscellaneousCreditAmount,1
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessCancellationSpannedAccountBilling,6
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessIdentifyAndUpdateAccountBillingCurrentBalance,6
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessMergeAccountBillingAdjustmentRecords,2
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessMergeAccountBillingAdjustmentRecordsCancellation,8
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessMiscellaneousChargeCode050Updates,4
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessNetZeroRefundCheckAndMiscellaneousCharge050,5
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessParsingSpannedAccountInfo,7
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessParsingSpannedAccountInfoCancellation,6
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessParsingSpannedCancellationAccountInfo,6
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessSpannedAccountBilling,5
stored_procedures_analysis_all_schemas.json,usp_CRIS_PreProcessSpannedAccountBillingCancellation,10
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessAccountBillingOldCrisRebilledAdjustment,2
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessAccountBillingOriginalBills,8
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessAccountBillingPaymentDetail,8
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessAccountBillingRebilledAdjustment,8
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessAccountBillingTransactions,4
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessBillingSummary,1
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessMeterCompileTransactions,6
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessMeterMoveDataToBilling,6
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessMeterPrepareData,6
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessMeterPrepareDataAfterExchanges,10
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessMeterSpanned,8
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessMeterUnspanned,4
stored_procedures_analysis_all_schemas.json,usp_CRIS_ProcessPaymentAppliedToAccountBilling,10
stored_procedures_analysis_all_schemas.json,usp_CRIS_SpanParseAndMergeCancellationAccountBillingAdjustmentRecords,6
stored_procedures_analysis_all_schemas.json,usp_CRIS_TransformUploadedData,9
stored_procedures_analysis_all_schemas.json,usp_CRIS_ValidateAccountData,5
stored_procedures_analysis_all_schemas.json,usp_CRIS_ValidateAccountTransactions,9
stored_procedures_analysis_all_schemas.json,usp_CRIS_ValidateMeterAdjustments,5
stored_procedures_analysis_all_schemas.json,usp_CRIS_ValidateMeterData,11
stored_procedures_analysis_all_schemas.json,usp_CRIS_ValidateMeterTransactions,7
stored_procedures_analysis_all_schemas.json,usp_CRIS_ValidateMeterVsAccountVsCoverSheet,14
stored_procedures_analysis_all_schemas.json,usp_ChangeCurrentBillingPeriod,9
stored_procedures_analysis_all_schemas.json,usp_Chart_CityWideEnergyComparison,5
stored_procedures_analysis_all_schemas.json,usp_CityHallGreenHouseGasRequestedExtract,9
stored_procedures_analysis_all_schemas.json,usp_CleanUpAndShrinkDatabaseExample,5
stored_procedures_analysis_all_schemas.json,usp_ClearDistributionJobLog,2
stored_procedures_analysis_all_schemas.json,usp_ConedSteamAfterProcessingUpdates,4
stored_procedures_analysis_all_schemas.json,usp_ConsumptionByPropertyOrFacility,3
stored_procedures_analysis_all_schemas.json,usp_ContactAddresses_Search,8
stored_procedures_analysis_all_schemas.json,usp_Contact_DeleteContact,1
stored_procedures_analysis_all_schemas.json,usp_ConversionCoefficients,2
stored_procedures_analysis_all_schemas.json,usp_ConversionEquivalentsForBtuAndCO2eByBillingPeriod_Excel_Export,2
stored_procedures_analysis_all_schemas.json,usp_CreateExtractDataForECCS,14
stored_procedures_analysis_all_schemas.json,usp_CreateManualBillLinkedServers,5
stored_procedures_analysis_all_schemas.json,usp_CreateNationalGridWestCrisLinkedServer,5
stored_procedures_analysis_all_schemas.json,usp_CreateNationalGridWestLinkedServers,6
stored_procedures_analysis_all_schemas.json,usp_CreateNypaLinkedServers,4
stored_procedures_analysis_all_schemas.json,usp_CreatePublishedTablesFromViewsForCurrentBillingPeriod,2
stored_procedures_analysis_all_schemas.json,usp_CreateSummarizededDollarsBtusAndCo2ByAgencyDivisionHierarchy,3
stored_procedures_analysis_all_schemas.json,usp_Create_ActualExpenditureData,7
stored_procedures_analysis_all_schemas.json,usp_Create_ActualExpenditureData_1_AddBudgetData,7
stored_procedures_analysis_all_schemas.json,usp_Create_ActualExpenditureData_2_AddActualData,8
stored_procedures_analysis_all_schemas.json,usp_Create_ActualExpenditureData_3_MergeRecords,10
stored_procedures_analysis_all_schemas.json,usp_Create_ActualExpenditureData_4_Calculate,10
stored_procedures_analysis_all_schemas.json,usp_Create_EnergyUsageSummaryGroupByAgencyAndEnergyType,7
stored_procedures_analysis_all_schemas.json,usp_CrisAccountRefundChecksAsMiscellaeousCharge_050,2
stored_procedures_analysis_all_schemas.json,usp_CrisAccountsWithCreditBalances,9
stored_procedures_analysis_all_schemas.json,usp_Cris_AccountLevelServiceClassificationDiscrepancy,2
stored_procedures_analysis_all_schemas.json,usp_Cris_GetRawDataWithUsageDiscrepancy,5
stored_procedures_analysis_all_schemas.json,usp_Cris_Main_ProcessData,6
stored_procedures_analysis_all_schemas.json,usp_Cris_ProcessAccountData,7
stored_procedures_analysis_all_schemas.json,usp_Cris_ProcessMeterData,3
stored_procedures_analysis_all_schemas.json,usp_CrossCheckNypaMinimumBilling,6
stored_procedures_analysis_all_schemas.json,usp_DataExportActiveAccountMeterList,3
stored_procedures_analysis_all_schemas.json,usp_DataExport_AccountAdjustment,9
stored_procedures_analysis_all_schemas.json,usp_DataExport_AccountAndMeterChangeInCurrentPeriod,1
stored_procedures_analysis_all_schemas.json,usp_DataExport_AccountReviewForClosure,4
stored_procedures_analysis_all_schemas.json,usp_DataExport_AccountWithEstimatedReading,7
stored_procedures_analysis_all_schemas.json,usp_DataExport_AccountWithLoadFactorLargerThanOne,8
stored_procedures_analysis_all_schemas.json,usp_DataExport_ActiveAccountMeterList,6
stored_procedures_analysis_all_schemas.json,usp_DataExport_ManualBillingCreditTransfer,7
stored_procedures_analysis_all_schemas.json,usp_DataExport_TariffChangeTracking,5
stored_procedures_analysis_all_schemas.json,usp_DefragDatabase,1
stored_procedures_analysis_all_schemas.json,usp_DegreeDayBase_Save,1
stored_procedures_analysis_all_schemas.json,usp_DegreeDayBase_Select,9
stored_procedures_analysis_all_schemas.json,usp_DeleteAndReSeedSeqidAccountBilling,2
stored_procedures_analysis_all_schemas.json,usp_DeleteDistributionJob,1
stored_procedures_analysis_all_schemas.json,usp_DeleteDistributionReport,1
stored_procedures_analysis_all_schemas.json,usp_DeleteHeaderBySeqid,16
stored_procedures_analysis_all_schemas.json,usp_DemandUsageSpikesReport_Export,14
stored_procedures_analysis_all_schemas.json,usp_DistributionContactThatNeedsMembership,7
stored_procedures_analysis_all_schemas.json,usp_DropERwinDefinedTriggers,2
stored_procedures_analysis_all_schemas.json,usp_EIAP,11
stored_procedures_analysis_all_schemas.json,usp_EIAP_Total_Summary,2
stored_procedures_analysis_all_schemas.json,usp_Email_DeleteCustomEmailAttachment,3
stored_procedures_analysis_all_schemas.json,usp_Email_GetAllCustomEmailAttachmentData,2
stored_procedures_analysis_all_schemas.json,usp_Email_GetCustomEmailAttachmentData,4
stored_procedures_analysis_all_schemas.json,usp_Email_GetCustomEmailAttachmentList,4
stored_procedures_analysis_all_schemas.json,usp_Email_InsertCustomEmailAttachment,2
stored_procedures_analysis_all_schemas.json,usp_EnergyUsageSpikesReport_Export,16
stored_procedures_analysis_all_schemas.json,usp_EstimatedMeterReadingsReport,10
stored_procedures_analysis_all_schemas.json,usp_ExportExtractedDataToFlatFileFormatForECCS,3
stored_procedures_analysis_all_schemas.json,usp_Export_SingleSBMRData,5
stored_procedures_analysis_all_schemas.json,usp_FacilitiesByAgency,3
stored_procedures_analysis_all_schemas.json,usp_FacilitiesByAgencyId,4
stored_procedures_analysis_all_schemas.json,usp_FacilityByAgency,1
stored_procedures_analysis_all_schemas.json,usp_FacilitySelect,4
stored_procedures_analysis_all_schemas.json,usp_FacilitySelectAll,11
stored_procedures_analysis_all_schemas.json,usp_FacilitySeqIdByAgency,2
stored_procedures_analysis_all_schemas.json,usp_Facility_Overview,4
stored_procedures_analysis_all_schemas.json,usp_Facility_Search,6
stored_procedures_analysis_all_schemas.json,usp_Facility_SelectByProperty,2
stored_procedures_analysis_all_schemas.json,usp_Facility_getTheNextOecFacilityNumber,4
stored_procedures_analysis_all_schemas.json,usp_FinalCheckOfBackBillingAtTheAccountLevel,6
stored_procedures_analysis_all_schemas.json,usp_FinalCheckOfBackBillingAtTheMeterLevel,7
stored_procedures_analysis_all_schemas.json,usp_FindAllSchemasTablesUdtRuleAndDefaults,1
stored_procedures_analysis_all_schemas.json,usp_FindServiceClassificationMismatchesUsingAccountBilling,13
stored_procedures_analysis_all_schemas.json,usp_FindUploadLinkedServers,3
stored_procedures_analysis_all_schemas.json,usp_FiscalYear_Select,2
stored_procedures_analysis_all_schemas.json,usp_FixDatabaseTornPage,3
stored_procedures_analysis_all_schemas.json,usp_GenerateBillingPeriodToAndFromForReadingSchedule,8
stored_procedures_analysis_all_schemas.json,usp_GenerateManualBillingHeaderAndDetailStubsByInvoiceAccountBillingGroup,3
stored_procedures_analysis_all_schemas.json,usp_GenerateManualBillingHeaderAndDetailStubsForAccountSeqidList,4
stored_procedures_analysis_all_schemas.json,usp_GetAccountAgencyUCTariffLookupData,7
stored_procedures_analysis_all_schemas.json,usp_GetAccountBillingSummary,3
stored_procedures_analysis_all_schemas.json,usp_GetAccountMeterExchangeHistoryForCleanEnergyAccounts,2
stored_procedures_analysis_all_schemas.json,usp_GetAccountMeterExchangeHistoryForNuenergenAccounts,10
stored_procedures_analysis_all_schemas.json,usp_GetAccountProgramAttributeTypeByAccountUniqueSeqID,7
stored_procedures_analysis_all_schemas.json,usp_GetAccountsAndMetersByFacility,9
stored_procedures_analysis_all_schemas.json,usp_GetAccountsByFacility,3
stored_procedures_analysis_all_schemas.json,usp_GetAllFacilitiesLinkedToAProperty,6
stored_procedures_analysis_all_schemas.json,usp_GetAllPropertiesLinkedToAFacility,7
stored_procedures_analysis_all_schemas.json,usp_GetArchivedJobReportForSelectedContact,5
stored_procedures_analysis_all_schemas.json,usp_GetArchivedReportListForSelectedAgencyAccessFolder,7
stored_procedures_analysis_all_schemas.json,usp_GetBillingPeriodsOfAllPublishedReportsOfSelectedAgency,3
stored_procedures_analysis_all_schemas.json,usp_GetContactWhoFailedToGenerateReport,1
stored_procedures_analysis_all_schemas.json,usp_GetContactsByMassDistributionProfile,13
stored_procedures_analysis_all_schemas.json,usp_GetCurrentAndManualBillingPeriods,3
stored_procedures_analysis_all_schemas.json,usp_GetCurrentBillingPeriod,11
stored_procedures_analysis_all_schemas.json,usp_GetDistributionContactThatNeedsMembership,7
stored_procedures_analysis_all_schemas.json,usp_GetDistributionJobContact,3
stored_procedures_analysis_all_schemas.json,usp_GetDistributionJobList,4
stored_procedures_analysis_all_schemas.json,usp_GetDistributionJobList_Export,10
stored_procedures_analysis_all_schemas.json,usp_GetDistributionList_Export,6
stored_procedures_analysis_all_schemas.json,usp_GetDistributionLogList,5
stored_procedures_analysis_all_schemas.json,usp_GetDistributionReports,5
stored_procedures_analysis_all_schemas.json,usp_GetEndOfMonthFile,1
stored_procedures_analysis_all_schemas.json,usp_GetEndOfMonthFileListInAgencyAccessFolder,2
stored_procedures_analysis_all_schemas.json,usp_GetEstimatedActualForAccountsExtract,2
stored_procedures_analysis_all_schemas.json,usp_GetEstimatedActualForMetersExtract,10
stored_procedures_analysis_all_schemas.json,usp_GetHeatingCoolingDegreeDays,9
stored_procedures_analysis_all_schemas.json,usp_GetHeatingCoolingDegreeDays_Updated,4
stored_procedures_analysis_all_schemas.json,usp_GetMaxOecFacilityNumberByBorough,6
stored_procedures_analysis_all_schemas.json,usp_GetMeterAccountBillingSummary,8
stored_procedures_analysis_all_schemas.json,usp_GetMonthlyAgencyFacilityData,3
stored_procedures_analysis_all_schemas.json,usp_GetMonthlyAgencyFacilityDataFor12Months,2
stored_procedures_analysis_all_schemas.json,usp_GetMonthlyExchangeData,9
stored_procedures_analysis_all_schemas.json,usp_GetMonthlyFacilityDataBySubtype,3
stored_procedures_analysis_all_schemas.json,usp_GetNewExchanges,6
stored_procedures_analysis_all_schemas.json,usp_GetProgress,11
stored_procedures_analysis_all_schemas.json,usp_GetTableNameAndRowCount,5
stored_procedures_analysis_all_schemas.json,usp_GetTariffRatesByUtilityCompanyEnergySourceAndIsTOD,3
stored_procedures_analysis_all_schemas.json,usp_GetUploadUtilityCycleParameters,2
stored_procedures_analysis_all_schemas.json,usp_GetUserRolesByEmail,6
stored_procedures_analysis_all_schemas.json,usp_GetUtilityCompanyTariffEnergyTypeLookup,5
stored_procedures_analysis_all_schemas.json,usp_GlobalSearch,10
stored_procedures_analysis_all_schemas.json,usp_GrantAuthorizationToSchema,1
stored_procedures_analysis_all_schemas.json,usp_GrantExecuteToFunction,8
stored_procedures_analysis_all_schemas.json,usp_GrantExecuteToUserDefinedTypes,8
stored_procedures_analysis_all_schemas.json,usp_GrantPermissionOnTableOrView,5
stored_procedures_analysis_all_schemas.json,usp_GrantPermissionsOnTablesAndViews,1
stored_procedures_analysis_all_schemas.json,usp_HeatingCoolingDegreeDays_Export,10
stored_procedures_analysis_all_schemas.json,usp_InactiveEC3Users,3
stored_procedures_analysis_all_schemas.json,usp_Information_AfterDataTransformationAndProcess,10
stored_procedures_analysis_all_schemas.json,usp_Information_BeforeDataTransformationAndProcess,4
stored_procedures_analysis_all_schemas.json,usp_Information_BillingSummary,8
stored_procedures_analysis_all_schemas.json,usp_Information_ConEdisonRate036Refunds,7
stored_procedures_analysis_all_schemas.json,usp_Information_ExchangeData,5
stored_procedures_analysis_all_schemas.json,usp_Information_MeterBillingWithoutAccountBilling,2
stored_procedures_analysis_all_schemas.json,usp_Information_NetZeroTransactions,2
stored_procedures_analysis_all_schemas.json,usp_Information_PreloadSummary,6
stored_procedures_analysis_all_schemas.json,usp_Information_SpannedAccountRecords,4
stored_procedures_analysis_all_schemas.json,usp_InitialCheckForUpload,6
stored_procedures_analysis_all_schemas.json,usp_InsertDocumentEndOfMonth,1
stored_procedures_analysis_all_schemas.json,usp_InsertIntoMassDistListReportContext,5
stored_procedures_analysis_all_schemas.json,usp_InsertNetMeteringAttributeFromEFile,5
stored_procedures_analysis_all_schemas.json,usp_InsertNewCurrentBillingPeriod,9
stored_procedures_analysis_all_schemas.json,usp_InsertNewManualBillingCurrentBillingPeriod,1
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalAccountLevelSummaryByAgency,9
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalAccountLevelSummaryByCityWide,6
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalAccountLevelSummaryByFacility,6
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalAccountMeterLevelRawDataForCurrentPeriod,8
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalEnergyUsageSummaryGroupByAgencyAndEnergyType,3
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalFiscalYearPivotByAgencyAndFacilityDollarsAndUsage,9
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalFiscalYearPivotByAgencyDollarsAndUsage,6
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalFiscalYearPivotByAgencyFacilityAndAccountDollarsAndUsage,9
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalFiscalYearPivotByEncoreMonthlyPayments,5
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalForAccountLevelRawDataForCurrentPeriod,6
stored_procedures_analysis_all_schemas.json,usp_InsertNewPeriodFromPublishedToTemporalForAccountLevelSummaryForDollarsBtusAndCo2,8
stored_procedures_analysis_all_schemas.json,usp_InvoiceAccountGroup_SelectForManualBillingDataEntry,6
stored_procedures_analysis_all_schemas.json,usp_InvoiceBillingGroupJobError_SelectByInvoiceBillingGroup,2
stored_procedures_analysis_all_schemas.json,usp_IsSeniorAdministrator,3
stored_procedures_analysis_all_schemas.json,usp_LegacyData_GetRawDataWithCCFDiscrepancy,7
stored_procedures_analysis_all_schemas.json,usp_LegacyData_Main_ProcessLegacyNationalGridData,12
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ParseSpannedAccountCancellationInfo,8
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ParseSpannedAccountInfo,9
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ParseSpannedMeterCancellationInfo,10
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ParseSpannedMeterInfo,7
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ParseSplitBillingAndMeterResets,2
stored_procedures_analysis_all_schemas.json,usp_LegacyData_PrepareDataTransfer,12
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProcessAccountCancellationSpanned,8
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProcessAccountCancellationUnspanned,10
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProcessAccountSpanned,3
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProcessAccountUnspanned,10
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProcessMeterCancellationSpanned,9
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProcessMeterCancellationUnspanned,13
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProcessMeterSpanned,2
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProcessMeterUnspanned,11
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ProrateAccountBillingUsageToMeterBilling,5
stored_procedures_analysis_all_schemas.json,usp_LegacyData_TransferDataToSchemaTables,9
stored_procedures_analysis_all_schemas.json,usp_LegacyData_ValidateProcessedData,6
stored_procedures_analysis_all_schemas.json,usp_LoadFactor_GetAccountLoadFactorInformation,3
stored_procedures_analysis_all_schemas.json,usp_LoadFactor_GetAccountLoadFactorInformationExport,11
stored_procedures_analysis_all_schemas.json,usp_LoadFactor_GetAccountLoadFactorInformation_Upgrade,9
stored_procedures_analysis_all_schemas.json,usp_LoadFactor_GetAllAccountLoadFactorInformation,3
stored_procedures_analysis_all_schemas.json,usp_LoadFactor_GetSingleFacilityAccountsLoadFactorInformationExport,11
stored_procedures_analysis_all_schemas.json,usp_Load_EstimatedActualCounts,3
stored_procedures_analysis_all_schemas.json,usp_Log_AddApplicationLog,6
stored_procedures_analysis_all_schemas.json,usp_LookupAgencyAndFacilityInformation,6
stored_procedures_analysis_all_schemas.json,usp_LookupAgencyAndFacilityInformation_Updated,1
stored_procedures_analysis_all_schemas.json,usp_Lookup_AccountAdjustmentForSelectedPeriod,2
stored_procedures_analysis_all_schemas.json,usp_Lookup_AccountInformation,2
stored_procedures_analysis_all_schemas.json,usp_Lookup_AccountInformationDetail,13
stored_procedures_analysis_all_schemas.json,usp_Lookup_AccountInformation_Upgrade,5
stored_procedures_analysis_all_schemas.json,usp_Lookup_AccountMonthlySummary,14
stored_procedures_analysis_all_schemas.json,usp_Lookup_AccountMonthlySummary_Updated,9
stored_procedures_analysis_all_schemas.json,usp_Lookup_FacilityAccountMeterInformationInXML,10
stored_procedures_analysis_all_schemas.json,usp_Lookup_FacilityInformation,1
stored_procedures_analysis_all_schemas.json,usp_Lookup_FacilityInformationDetail,3
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetAccountBin,12
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetAccountDetailForTariffReport,9
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetAccountDetailForTariffReport_Updated,1
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetAccountForGivenFacility,6
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetAccountListForTariffReport,9
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetAccountListForTariffReport_Updated,6
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetAgencyDivisionList,5
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetContacts,4
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetSBMRFacility,3
stored_procedures_analysis_all_schemas.json,usp_Lookup_GetSBMRUtilityCompany,6
stored_procedures_analysis_all_schemas.json,usp_Lookup_ListofClosedAccountsWithBilling,5
stored_procedures_analysis_all_schemas.json,usp_Lookup_SearchServiceAddressForFacility,9
stored_procedures_analysis_all_schemas.json,usp_Main_ProcessManualBillingData,7
stored_procedures_analysis_all_schemas.json,usp_ManualBillingAddNewMeter,16
stored_procedures_analysis_all_schemas.json,usp_ManualBillingSummaryByUtilityCompany,7
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_CollectCredits,8
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_History,2
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_History_Added,10
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_MarkRecordsAsProcessed,6
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_MoveDataFromSummaryIntoAdjustment,11
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_PrepareDataTransfer,6
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_ProcessAccountCancellationSpanned,6
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_ProcessAccountCancellationUnspanned,4
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_ProcessAccountSpanned,7
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_ProcessAccountUnspanned,2
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_TransferDataToAccountBilling,1
stored_procedures_analysis_all_schemas.json,usp_ManualBilling_TransformAccountAndCancellationData,9
stored_procedures_analysis_all_schemas.json,usp_MassDist_AddPrimaryRecipient,1
stored_procedures_analysis_all_schemas.json,usp_MassDist_AddPrimaryRecipientsOfAgency,2
stored_procedures_analysis_all_schemas.json,usp_MassDist_AddPrimaryRecipientsOfUtility,2
stored_procedures_analysis_all_schemas.json,usp_MassDist_AddSecondaryRecipient,4
stored_procedures_analysis_all_schemas.json,usp_MassDist_AddSecondaryRecipientsOfAgency,8
stored_procedures_analysis_all_schemas.json,usp_MassDist_AddSecondaryRecipientsOfUtility,6
stored_procedures_analysis_all_schemas.json,usp_MassDist_DeletePrimaryContact,1
stored_procedures_analysis_all_schemas.json,usp_MassDist_GetXMLMassDistributionTreeDataGroupByAgency,5
stored_procedures_analysis_all_schemas.json,usp_Membership_AddKeysConstraintsAndEnableTriggers,2
stored_procedures_analysis_all_schemas.json,usp_Membership_AddNewUser,1
stored_procedures_analysis_all_schemas.json,usp_Membership_DeleteEC3Membership,3
stored_procedures_analysis_all_schemas.json,usp_Membership_GetAllUser,8
stored_procedures_analysis_all_schemas.json,usp_Membership_GetAllUser_Export,9
stored_procedures_analysis_all_schemas.json,usp_Menu_AddMenuItem,5
stored_procedures_analysis_all_schemas.json,usp_Menu_GetMenuBaseOnPermission,4
stored_procedures_analysis_all_schemas.json,usp_Menu_GetMenuByUserPermission,5
stored_procedures_analysis_all_schemas.json,usp_Menu_GetMenuItemByMenuId,5
stored_procedures_analysis_all_schemas.json,usp_Menu_MoveMenuItem,5
stored_procedures_analysis_all_schemas.json,usp_MergeCoefficientsDataFromBEISpreload,9
stored_procedures_analysis_all_schemas.json,usp_MeterAllocationByAccount,4
stored_procedures_analysis_all_schemas.json,usp_MeterAllocationByPropertyOrFacility,2
stored_procedures_analysis_all_schemas.json,usp_MeterBillingAdjConEdStm_UpdateProcessed,9
stored_procedures_analysis_all_schemas.json,usp_MeterBillingConEdSteam_Retrieve,3
stored_procedures_analysis_all_schemas.json,usp_MeterBillingConEdSteam_UpdateMeterInfo,10
stored_procedures_analysis_all_schemas.json,usp_MeterBilling_Retrieve,3
stored_procedures_analysis_all_schemas.json,usp_MeterBilling_UpdateMeterInfo,7
stored_procedures_analysis_all_schemas.json,usp_Meter_SelectByFacility,2
stored_procedures_analysis_all_schemas.json,usp_Meter_SelectByProperty,6
stored_procedures_analysis_all_schemas.json,usp_MetersByUtilitComInvoiceGroupAndAccNo,5
stored_procedures_analysis_all_schemas.json,usp_MonthlyAgencyDataByEnergyType,9
stored_procedures_analysis_all_schemas.json,usp_MonthlyAgencyDataByEnergyType_Export,9
stored_procedures_analysis_all_schemas.json,usp_NYPATruncateMonthlyUploadAndReSeedIdentityKey,4
stored_procedures_analysis_all_schemas.json,usp_NYPA_EncoreBilling,1
stored_procedures_analysis_all_schemas.json,usp_NYPA_EncoreBillingLoanInformation,4
stored_procedures_analysis_all_schemas.json,usp_NationalGridCurrentBillingCreditsandArrears,5
stored_procedures_analysis_all_schemas.json,usp_NewBillingPeriodProcesses,9
stored_procedures_analysis_all_schemas.json,usp_NypaAccountLevelServiceClassificationDiscrepancy,1
stored_procedures_analysis_all_schemas.json,usp_NypaMoveRawDataIntoCurrentBillingCycleBatchFile,2
stored_procedures_analysis_all_schemas.json,usp_ParseSpannedBilledUploadConEdisonMeterInfo,11
stored_procedures_analysis_all_schemas.json,usp_Partial_GetPartialSBMRList,5
stored_procedures_analysis_all_schemas.json,usp_PreProcessFinalCheckOfGasBillsAdjustments,7
